n_triangles,chromatic_number,max_deg,class
384,14,13,0
2255,24,24,1
595,15,16,0
1781,22,24,1
529,14,17,0
1736,22,23,1
972,16,20,0
1674,20,23,1
511,13,17,0
1772,23,23,1
852,17,20,0
1981,23,23,1
635,15,19,0
1742,22,24,1
756,15,20,0
1799,23,23,1
1009,17,20,0
1807,23,23,1
504,14,17,0
1597,21,24,1
903,18,20,0
1907,22,24,1
699,17,17,0
2024,24,23,1
985,18,20,0
1640,21,23,1
611,14,17,0
1415,21,23,1
598,15,17,0
1414,21,23,1
537,14,17,0
1622,20,24,1
832,16,19,0
1996,23,24,1
634,16,16,0
1862,22,24,1
285,11,13,0
1452,21,23,1
701,15,20,0
2011,23,24,1
372,12,17,0
1457,19,24,1
490,13,18,0
1851,21,24,1
656,15,17,0
1402,21,22,1
838,18,18,0
1732,22,24,1
900,16,19,0
1820,22,24,1
841,16,20,0
1340,20,23,1
451,13,16,0
1217,19,22,1
386,11,16,0
1644,21,24,1
477,13,18,0
1930,22,24,1
725,15,18,0
2300,25,24,1
524,14,17,0
1597,21,24,1
797,17,18,0
1181,20,23,1
477,13,17,0
1824,22,24,1
540,12,17,0
2003,22,24,1
955,16,21,0
1534,21,24,1
411,12,17,0
2195,24,24,1
545,13,18,0
1673,22,23,1
913,16,22,0
1879,22,24,1
481,11,17,0
1256,19,23,1
528,15,20,0
1766,22,24,1
785,14,19,0
2027,23,24,1
450,14,16,0
2091,22,24,1
485,13,16,0
2300,25,24,1
430,13,16,0
1877,23,24,1
471,14,16,0
1966,22,24,1
527,14,17,0
2045,24,24,1
973,18,21,0
1876,23,23,1
667,15,17,0
2300,25,24,1
816,17,20,0
1788,21,24,1
730,17,18,0
2177,24,24,1
388,14,14,0
1748,22,23,1
645,15,18,0
2086,23,24,1
560,12,19,0
2030,24,24,1
597,15,17,0
1991,23,24,1
1042,18,21,0
2171,23,24,1
682,15,18,0
1752,22,23,1
363,11,16,0
2195,24,24,1
834,16,19,0
1502,20,24,1
914,17,19,0
2255,24,24,1
669,13,19,0
1821,22,23,1
898,16,22,0
1647,22,23,1
582,14,18,0
1548,20,24,1
752,15,19,0
1448,20,24,1
588,14,18,0
1402,21,23,1
727,16,18,0
2024,24,23,1
445,14,17,0
1265,20,23,1
840,17,20,0
1794,22,24,1
271,9,15,0
2030,24,24,1
478,15,16,0
1521,21,24,1
950,17,21,0
2039,24,24,1
909,16,20,0
2102,24,24,1
587,14,17,0
2025,24,24,1
1126,17,21,0
1346,19,22,1
761,17,20,0
2076,22,24,1
1032,18,20,0
1638,21,24,1
1129,18,21,0
2171,23,24,1
734,14,19,0
1467,21,22,1
862,17,20,0
1757,22,24,1
528,13,17,0
1238,19,22,1
473,15,14,0
2045,24,24,1
275,12,14,0
2034,24,24,1
967,18,20,0
1300,20,22,1
353,13,16,0
2079,24,24,1
813,14,20,0
1607,21,23,1
772,16,18,0
2024,24,23,1
486,14,16,0
1431,20,23,1
1047,18,20,0
1642,21,23,1
457,12,17,0
1809,23,24,1
662,15,20,0
1997,23,24,1
569,15,19,0
1552,21,23,1
576,15,18,0
1488,19,23,1
349,11,14,0
1837,23,23,1
525,15,17,0
1927,23,24,1
761,16,20,0
1901,23,24,1
893,17,21,0
1809,23,24,1
320,12,16,0
1981,22,24,1
