n_triangles,chromatic_number,max_deg,class
33536,48,66,0
124424,87,96,1
38251,53,68,0
108163,83,97,1
40861,53,75,0
124726,91,94,1
44060,50,75,0
118095,87,98,1
39435,56,72,0
144651,95,99,1
53069,59,82,0
118008,89,94,1
52111,55,77,0
121720,88,97,1
57963,58,81,0
130630,91,98,1
42322,53,73,0
129850,92,97,1
57750,61,80,0
128167,91,97,1
58610,59,83,0
118146,86,95,1
61614,58,82,0
129331,89,98,1
57285,58,78,0
132514,91,97,1
42442,57,71,0
116545,85,97,1
43087,54,71,0
117653,88,97,1
53260,61,79,0
115902,84,98,1
52553,55,79,0
138933,92,99,1
52877,60,81,0
131086,88,97,1
52696,57,78,0
120262,88,97,1
43009,48,76,0
141471,91,99,1
43602,54,80,0
121874,89,95,1
42948,55,77,0
111342,86,95,1
53265,59,75,0
125015,90,98,1
48783,57,76,0
133049,89,97,1
46119,54,77,0
113788,87,97,1
55205,54,82,0
140622,93,99,1
53090,55,83,0
121621,87,97,1
42393,55,78,0
135623,90,98,1
44288,57,77,0
132203,87,99,1
66518,59,87,0
126841,88,98,1
50428,58,77,0
119996,87,97,1
28595,43,68,0
135336,91,97,1
42018,53,73,0
118914,86,99,1
43208,52,75,0
151803,95,99,1
27979,45,68,0
108168,84,96,1
45827,52,76,0
130850,85,98,1
72272,67,84,0
147885,94,99,1
62435,66,84,0
131461,90,99,1
60528,66,78,0
142127,92,99,1
53152,58,82,0
117564,86,98,1
54870,55,81,0
138620,91,96,1
60271,62,82,0
144862,94,98,1
47418,55,76,0
126237,90,98,1
52546,56,81,0
126663,90,99,1
36454,50,75,0
118860,88,97,1
53431,59,80,0
124534,90,96,1
44616,53,73,0
135736,92,99,1
53098,59,82,0
131859,88,98,1
42030,49,75,0
141725,95,97,1
45037,52,76,0
116942,84,98,1
54964,61,78,0
112869,85,99,1
36511,51,75,0
128469,89,98,1
48223,53,80,0
132152,91,99,1
51204,55,79,0
132715,92,99,1
47355,54,74,0
138854,91,97,1
36258,52,68,0
122654,88,98,1
35447,51,72,0
120364,89,98,1
47926,57,73,0
122719,89,97,1
43387,54,72,0
140235,94,97,1
51013,53,81,0
122415,87,97,1
48686,53,79,0
130050,88,99,1
49752,53,81,0
117097,87,97,1
63971,65,82,0
106696,82,97,1
46308,58,73,0
131694,89,99,1
29492,42,63,0
113799,86,95,1
60150,57,84,0
132988,90,99,1
53837,59,79,0
121968,85,99,1
38384,48,72,0
123521,88,99,1
43241,57,75,0
143803,94,98,1
40753,51,77,0
120320,86,98,1
35622,51,72,0
127154,89,98,1
43837,58,73,0
134963,92,97,1
43655,49,76,0
138893,93,99,1
50617,56,81,0
130288,88,96,1
37994,49,76,0
95349,81,95,1
36195,51,73,0
122214,87,98,1
36317,51,71,0
137184,92,99,1
38972,51,70,0
135027,89,98,1
46321,57,74,0
128637,90,98,1
36067,46,74,0
124983,89,97,1
46284,50,75,0
134068,88,98,1
46940,55,72,0
120525,87,94,1
35176,47,73,0
121632,86,97,1
41424,50,75,0
130772,90,98,1
39687,50,74,0
125874,89,98,1
47570,56,75,0
130819,91,97,1
42593,53,74,0
139239,94,98,1
48964,55,75,0
121257,87,98,1
54201,62,80,0
123830,88,98,1
36333,53,74,0
123306,86,97,1
45312,60,78,0
147538,95,99,1
57794,62,81,0
118609,87,97,1
45552,55,73,0
144639,94,99,1
35818,51,70,0
124019,89,96,1
43797,52,76,0
110359,85,94,1
62571,60,81,0
127910,90,97,1
54979,57,83,0
130283,91,96,1
50070,54,77,0
111414,83,96,1
41707,54,70,0
115815,87,98,1
64766,65,82,0
124944,87,97,1
41658,51,72,0
108623,83,95,1
55566,55,82,0
135833,90,96,1
44795,58,72,0
116400,84,97,1
54918,61,85,0
121986,85,96,1
56399,57,82,0
130698,90,98,1
41253,51,75,0
123324,87,98,1
49730,53,83,0
131831,90,99,1
45166,53,75,0
132013,90,97,1
35830,48,72,0
118524,84,98,1
50708,58,81,0
127609,90,98,1
43220,54,76,0
106827,82,98,1
42929,54,78,0
121105,88,98,1
53874,61,77,0
128383,88,98,1
58604,66,78,0
113756,85,98,1
46844,54,75,0
139000,94,97,1
48709,54,79,0
119922,87,95,1
50938,53,78,0
135584,91,99,1
36321,53,70,0
127785,88,98,1
39513,52,72,0
141450,93,99,1
39974,50,76,0
140389,93,99,1
55043,61,81,0
126091,89,99,1
44343,53,73,0
121253,86,96,1
37944,51,69,0
123497,87,98,1
41902,55,73,0
121373,88,98,1
49827,57,79,0
126081,88,98,1
45169,55,73,0
109149,82,98,1
51540,57,79,0
137708,92,98,1
53313,61,79,0
131477,92,98,1
53011,58,80,0
137643,92,99,1
52583,55,79,0
119026,86,99,1
49999,57,78,0
122044,86,99,1
56740,63,79,0
129396,91,98,1
65158,65,81,0
132424,92,98,1
47758,55,79,0
125858,91,95,1
39696,51,75,0
116791,84,98,1
29177,47,66,0
119087,89,97,1
66904,68,82,0
125585,88,97,1
49980,53,82,0
112085,84,98,1
43311,53,72,0
130469,90,97,1
59411,63,85,0
129114,86,99,1
39778,53,74,0
138652,90,99,1
47347,59,76,0
126255,84,98,1
35370,49,73,0
118656,88,95,1
33743,48,70,0
130415,90,98,1
30389,47,66,0
125874,87,95,1
43719,54,74,0
114573,85,96,1
52537,57,78,0
131149,88,99,1
41306,52,76,0
128239,86,98,1
46292,58,77,0
128115,90,99,1
40501,52,75,0
111053,83,98,1
34138,50,72,0
134805,90,98,1
46316,57,80,0
143134,94,99,1
42822,53,74,0
113959,86,97,1
43618,54,77,0
137845,91,97,1
50161,58,77,0
124585,90,97,1
47951,59,72,0
134032,90,99,1
55562,61,80,0
132273,90,99,1
43716,57,73,0
110524,80,98,1
58764,61,81,0
129512,91,99,1
54455,62,81,0
132519,91,97,1
39272,53,70,0
129349,87,99,1
50751,58,76,0
139412,94,97,1
44041,53,75,0
140969,93,99,1
47169,56,76,0
130293,88,98,1
54447,62,79,0
115152,85,96,1
56144,58,79,0
120864,85,96,1
43871,52,75,0
105415,80,96,1
46544,56,77,0
136521,91,98,1
50252,52,82,0
119273,83,98,1
38758,51,67,0
115529,86,98,1
57547,65,79,0
124226,85,98,1
69471,63,84,0
121684,86,97,1
55388,60,85,0
127826,89,98,1
44703,60,74,0
130682,87,99,1
44637,51,73,0
133171,92,98,1
46396,58,76,0
121734,87,97,1
44332,56,76,0
131161,90,98,1
44668,50,75,0
117056,87,98,1
63103,60,84,0
133879,91,97,1
43548,55,79,0
128269,90,99,1
52479,58,78,0
113937,86,97,1
54760,58,78,0
136474,91,97,1
64937,65,81,0
133678,90,96,1
41245,51,76,0
124886,89,97,1
41009,52,71,0
136172,94,98,1
50175,61,79,0
137477,93,98,1
39088,46,74,0
135150,92,97,1
46204,60,76,0
113044,88,93,1
44131,53,73,0
127076,89,98,1
36276,53,70,0
141677,93,99,1
56453,60,80,0
119896,88,97,1
30874,43,68,0
126268,90,99,1
49028,60,83,0
116574,84,98,1
44786,54,74,0
119692,88,96,1
41056,53,71,0
130025,92,98,1
49929,59,74,0
116375,87,96,1
38205,50,75,0
127542,87,98,1
35652,49,69,0
124607,86,96,1
45338,49,77,0
142957,94,97,1
38959,49,71,0
144385,95,99,1
46539,56,77,0
147555,94,98,1
49639,56,77,0
130443,91,96,1
50687,57,78,0
117958,89,95,1
58883,59,81,0
131784,90,98,1
33946,48,72,0
131848,92,98,1
30117,44,66,0
132754,91,98,1
43956,52,74,0
119974,86,98,1
50779,54,79,0
133399,91,99,1
37274,48,70,0
132439,89,99,1
43848,55,73,0
131796,88,98,1
46862,55,76,0
136278,90,98,1
33751,51,67,0
121388,83,98,1
45589,57,77,0
128183,88,98,1
37011,52,72,0
129955,91,98,1
56252,62,78,0
112245,84,99,1
43634,50,74,0
120755,87,98,1
50680,55,77,0
115668,85,98,1
44616,52,75,0
134549,92,98,1
48457,58,76,0
125103,90,98,1
46420,54,78,0
141123,92,98,1
53426,60,77,0
121484,90,98,1
54259,59,80,0
137075,92,98,1
61946,59,84,0
128450,91,95,1
43950,56,74,0
129417,90,97,1
41909,57,73,0
129174,87,98,1
65949,63,81,0
144347,91,99,1
41923,55,75,0
117484,85,97,1
29762,46,67,0
120382,83,97,1
27917,38,66,0
124426,88,98,1
40459,52,80,0
129085,90,98,1
47050,52,77,0
128384,91,97,1
40539,50,76,0
132207,92,97,1
42452,54,74,0
128859,89,97,1
53231,56,77,0
122204,88,97,1
42303,54,75,0
135740,91,98,1
58433,60,81,0
111123,82,95,1
45138,51,77,0
127292,88,99,1
42190,51,73,0
124903,87,96,1
53700,57,79,0
137222,90,97,1
63845,61,87,0
132295,90,97,1
50329,58,76,0
120979,84,98,1
57514,61,79,0
119857,86,99,1
52914,57,79,0
121754,89,97,1
39422,44,74,0
118023,87,98,1
50125,59,75,0
127134,88,97,1
39195,51,76,0
124646,90,97,1
34619,52,69,0
129422,87,98,1
31750,47,67,0
130288,89,98,1
47443,59,75,0
134540,91,98,1
36541,51,73,0
123357,89,98,1
45664,59,73,0
150807,96,99,1
31032,45,69,0
126038,87,98,1
51869,59,80,0
111250,85,96,1
42564,53,76,0
113828,84,95,1
56478,58,78,0
118447,85,97,1
56861,55,81,0
123309,90,96,1
41140,52,72,0
112377,86,96,1
55160,59,76,0
120015,85,98,1
34553,51,73,0
122784,87,95,1
42364,53,75,0
127909,90,98,1
54279,60,78,0
123273,85,99,1
44322,52,73,0
121556,83,98,1
48080,54,74,0
136350,91,98,1
49303,56,75,0
122179,87,99,1
36676,53,71,0
117323,87,97,1
33481,50,71,0
127267,87,97,1
46582,52,78,0
121454,88,96,1
51748,58,81,0
130724,91,98,1
57166,57,81,0
122289,88,97,1
40860,55,73,0
132165,91,97,1
31203,50,67,0
119668,86,96,1
54376,61,80,0
127382,88,98,1
44751,51,73,0
116735,87,96,1
51009,56,75,0
132313,89,98,1
51997,59,76,0
122586,87,97,1
35757,48,74,0
115736,82,95,1
41687,53,75,0
108267,83,97,1
60338,62,83,0
121733,88,99,1
37316,53,70,0
119473,86,97,1
68354,60,86,0
136120,89,98,1
46230,59,73,0
134953,89,99,1
32008,49,69,0
117767,87,99,1
52167,63,76,0
148144,93,99,1
36582,48,73,0
123738,88,97,1
46268,57,76,0
129934,90,98,1
31500,50,67,0
127965,90,99,1
39272,55,70,0
116149,82,95,1
43401,53,76,0
130166,90,99,1
48230,55,79,0
138783,92,97,1
42139,51,77,0
119459,86,99,1
40964,52,74,0
115634,85,96,1
43452,56,73,0
117386,86,98,1
33760,51,68,0
142291,93,98,1
58811,61,77,0
133798,92,96,1
32834,47,65,0
126172,86,98,1
47070,54,78,0
115195,85,97,1
40179,53,67,0
118118,87,98,1
49034,60,80,0
136151,91,98,1
48322,54,76,0
126954,90,98,1
48393,52,79,0
124062,84,98,1
48525,54,77,0
125145,89,95,1
52674,58,75,0
142570,93,99,1
47418,52,77,0
131997,91,98,1
47546,54,79,0
147261,93,99,1
62946,64,79,0
118951,88,98,1
38077,53,72,0
125983,89,97,1
45161,58,75,0
134001,92,98,1
46993,56,79,0
135050,92,98,1
42637,54,75,0
141737,93,99,1
60832,61,82,0
145110,92,98,1
58155,59,80,0
113738,86,97,1
43793,55,73,0
141906,95,98,1
39906,50,71,0
127270,90,97,1
37034,51,69,0
139786,91,96,1
48313,54,77,0
110096,84,96,1
43417,60,69,0
118019,86,97,1
39943,54,71,0
133191,91,99,1
54699,59,77,0
118076,86,95,1
48526,57,80,0
141555,93,97,1
48093,53,77,0
132012,89,99,1
42162,53,74,0
98687,81,95,1
53395,59,80,0
136644,93,98,1
47467,52,81,0
124576,90,98,1
50218,55,80,0
119743,85,98,1
49534,57,80,0
125346,90,96,1
45842,54,77,0
131939,88,97,1
53840,61,75,0
111061,85,97,1
44811,55,73,0
119411,87,97,1
27339,47,67,0
113227,83,96,1
40825,54,72,0
120026,85,97,1
47761,56,76,0
118817,85,99,1
42275,55,72,0
122390,89,97,1
52216,60,78,0
130493,88,99,1
52215,60,78,0
127005,87,97,1
38927,46,73,0
119893,86,98,1
60980,61,83,0
127836,88,97,1
59863,61,82,0
135576,91,97,1
49201,55,76,0
122820,88,97,1
37630,52,72,0
117937,86,98,1
48320,56,78,0
137199,90,99,1
35196,48,71,0
129776,88,96,1
53352,56,81,0
143098,92,99,1
